id	city	lng	lat
cnl00033678	Sant Pol de Mar	2.6167	41.6
cnl00033710	nan	16.8667	51.5492
cnl00033755	Bléré	0.9917	47.3269
cnl00033760	Mont-Saint-Sulpice	3.6267	47.9528
cnl00033770	Seifriedsberg	10.255	47.5278
cnl00033779	Petershain	14.1606	51.6242
cnl00033800	Bonny-sur-Loire	2.8331	47.5667
cnl00033814	Condé-en-Normandie	-0.55	48.85
cnl00033828	Sástago	-0.35	41.3331
cnl00033835	Gura Humorului	25.8867	47.5542
cnl00033840	Concepción	-73.0492	-36.8331
cnl00033850	Le Pont-de-Montvert	3.75	44.3667
cnl00033859	Newport	-94.1042	37.5278
cnl00002846	Benavente	-8.8	38.9667
cnl00020624	San Severo	15.3831	41.6831
cnl00022312	Le Plessis-Robinson	2.2667	48.7831
cnl00022556	Monasterium Xeropotamou 	24.2192	40.2278
cnl00025105	Groß-Montau	18.85	54.0167
cnl00026225	Kala't ibn Ḥamad	4.7892	35.8206
cnl00029341	Haus Villigst bei Schwerte	7.5947	51.4342
cnl00029396	Kalrsruhe	8.4	49.0167
cnl00029431	Kochem	7.1667	50.1497
cnl00029497	Hunteburg	8.2733	52.4367
cnl00029538	Mölltorp	14.4	58.5
cnl00029540	Boone,Iowa	-93.8803	42.0594
cnl00029797	Iptingen	8.8506	48.8567
cnl00029811	Hamberge	10.5831	53.8331
cnl00030071	Mt. Pocono	-75.3592	41.1231
cnl00030145	Groß-Grimma	12.15	51.1667
cnl00030235	Deinstedt	9.2167	53.4167
cnl00030400	Mauer bei Heidelberg	8.7983	49.3389
cnl00030424	Dserwen bei Hasenpoth	21.6	56.7167
cnl00030492	Forst bei Ansbach	10.6631	49.3483
cnl00030514	Hannover-Hainholz	9.7167	52.4167
cnl00030535	Lemont	-87.9883	41.6683
cnl00030596	Groß-Lopke	10.0117	52.2703
cnl00030641	Hamburg-Neugraben	9.8494	53.4831
cnl00030804	Eschefeld i. Sa.	12.5192	51.0367
cnl00030811	Macongie	-75.5517	40.5139
cnl00030893	Dunsen	9.7092	52.0689
cnl00031491	Muggenbrunn	7.9439	47.8331
cnl00031557	Hösel bei Düsseldorf	6.9092	51.3306
cnl00031743	Etterzhausen	11.9789	49.0317
cnl00031791	Kitzeberg über Kiel	10.1867	54.3603
cnl00031826	Imshausen b. Bebra	9.8617	50.9975
cnl00031873	Lichtenstein in Sachsen	11.4042	50.7564
cnl00032085	Kaierslautern	7.7689	49.4444
cnl00032395	Hohenklee	10.3331	51.85
cnl00032436	Dreischweinsköpfen	18.1	54.5
cnl00032499	Dühren bei Sinsheim	8.835	49.2453
cnl00032733	Kehlbach bei Kronach	11.3158	50.4456
cnl00032762	Ludwigshafen a	8.4478	49.4831
cnl00033861	Oliva	-0.1206	38.9192
cnl00018233	Île d'Aix	1.1667	46.0167
cnl00030723	Neuerkerode	10.6581	52.2128
cnl00032358	Natschbach	16.1	47.7
cnl00027878	Vera de Moncayo	-1.6864	41.8367
cnl00030994	Nassau	7.7997	50.31
cnl00032521	Neckerau	8.4628	49.4831
cnl00029356	New Paltz	-74.0831	41.75
cnl00032445	Neustadt a.d.Orla	11.7458	50.7364
cnl00029347	New City	-73.9831	41.1494
cnl00032265	Niemberg bei Halle	12.0908	51.5508
cnl00029676	Niedernjesa	9.9258	51.4758
cnl00029776	Newton Lower Falls	-71.25	42.3331
cnl00031679	Neuwiese i.	12.7206	50.6967
cnl00032134	Niederau	12.0892	47.4642
cnl00030706	Niederhone bei Eschwege	10.0092	51.1981
cnl00030086	Nairobi	36.8167	-1.2831
cnl00017505	Campo di Pietra	12.5364	45.7039
cnl00022034	Galbiate	9.3778	45.8158
cnl00017035	Cluj	23.6	46.77
cnl00029739	Nastätten i. Taunus	7.8581	50.2
cnl00030797	Neumarck	12.3553	50.6567
cnl00032203	Neu-Raussnitz	16.8831	49.2
cnl00030238	Naperville	-88.15	41.75
cnl00032446	Neuengronau	9.6042	50.2703
cnl00029524	Neunkirchen am Brand	11.1283	49.6167
cnl00021172	Pontremoli	9.8794	44.3756
cnl00027377	Monteriggioni	11.2167	43.3994
cnl00029796	Niederalben	7.4667	49.6064
cnl00032036	Neustadt-Magdeburg	11.6167	52.1331
cnl00029439	Niederhof über Murg in Baden	8.0242	47.5544
cnl00010551	Kempten	10.32	47.7192
cnl00029675	Oberkassel	6.7547	51.2303
cnl00029975	Noda	139.8667	35.95
cnl00030538	Nievenheim über Neuß	6.7683	51.1142
cnl00032090	Oberkassel	7.1678	50.7131
cnl00033529	La Cervara	9.2131	44.3131
cnl00032740	Nordhausen-Leimbach	10.8658	51.5
cnl00001723	Guatemala	-90.5233	14.6317
cnl00029188	Northville	-83.4831	42.4331
cnl00017377	Constantine	6.6142	36.365
cnl00016811	Szentendre	18.0775	47.6653
cnl00032875	Oberbergstraße	7.9731	51.5678
cnl00022621	Procida	14.0178	40.7608
cnl00024220	Oude Pekela	7.0167	53.1
cnl00030366	Ohndorf	9.3506	52.3558
cnl00030984	Ottobrunn bei München	11.6667	48.0667
cnl00027821	Cardona	1.6806	41.9131
cnl00029912	Orono	-68.7383	44.8817
cnl00030495	Nügata	139.0331	37.9167
cnl00031297	Oppenheim am Rhein	8.3558	49.85
cnl00032074	Oxted	-0.0167	51.25
cnl00030571	Oiste	9.1556	52.9133
cnl00031102	Oberpfaffenhofen	11.2639	48.0733
cnl00031362	Obersinn	9.6167	50.2167
cnl00031713	Oceanside	-117.3256	33.2117
cnl00030630	nan	11.0703	49.4406
cnl00003531	Isola Dovarese	10.3119	45.1756
cnl00032176	Obdach	14.6997	47.0667
cnl00025249	Izola	13.6575	45.5389
cnl00031272	Cordoba	-64.1831	-31.3992
cnl00032633	Pacific Grove	-121.9208	36.6192
cnl00029814	Obervellmar	9.4639	52.5517
cnl00032199	Osterwitz	15.0906	46.8594
cnl00019372	Petrovo Selo	22.4497	44.6331
cnl00031668	Pfaffroda	13.3497	50.7
cnl00031810	Pisz	21.8	53.6167
cnl00031925	Pocking	13.3167	48.3997
cnl00030166	Pelzerhaken	10.9603	54.0906
cnl00030890	Plossig bei Torgau	12.9514	51.6953
cnl00031950	Palic	19.7581	46.1042
cnl00032754	Peio	10.6667	46.3667
cnl00001589	Yverdon-les-Bains	6.6392	46.7789
cnl00008885	Einsiedeln	8.75	47.1194
cnl00009065	Évora	-7.9	38.57
cnl00027762	Ebrach	10.4942	49.8489
cnl00032398	Plötzensee	13.3208	52.5431
cnl00029590	Point Richmond	-122.3494	37.9331
cnl00031514	Pompei	14.5	40.75
cnl00032583	Prasek	15.55	50.2331
cnl00021927	Ferrières	-0.2625	43.0106
cnl00032324	Prag-Karolinental	14.455	50.0942
cnl00020418	Pontgoin	1.1667	48.4831
cnl00023509	La Flêche	-0.08	47.7
cnl00030249	Preuß. Börnecke	10.9617	51.7953
cnl00031561	Preßbaum	16.0831	48.1831
cnl00030894	Pullman	-117.1667	46.7331
cnl00030232	Purchase	-73.715	41.0406
cnl00030217	Pähl	11.1775	47.9056
cnl00030432	Pödelist bei Naumburg	11.8353	51.2067
cnl00001683	Saint-Paul-Trois-Châteaux	4.7689	44.3492
cnl00002308	Ägina	23.5	37.7331
cnl00002701	Vence	7.1131	43.7228
cnl00004310	Roggenburg	7.3331	47.4331
cnl00006581	Pau	-0.37	43.2994
cnl00006927	Arco	10.88	45.92
cnl00007025	Auch	0.5792	43.6492
cnl00007292	Bellinzona	9.0194	46.2
cnl00008669	Dôle	5.5	47.1
cnl00009146	Firmi	2.3192	44.53
cnl00009573	Goupillières	0.9792	49.5792
cnl00010153	Eisenberg	10.5992	47.6
cnl00010933	Lądek-Zdrój	16.8792	50.35
cnl00011030	Laval, Mayenne	-0.77	48.07
cnl00011125	Les Granges-le-Roi	2.02	48.5
cnl00011214	Limbourg	5.9294	50.6194
cnl00011296	Loitz	13.13	53.9694
cnl00011335	Loudun	0.07	47.0
cnl00011382	Lugano	8.97	46.0
cnl00014278	Stans	8.3494	46.9694
cnl00014960	Västerås	16.55	59.6192
cnl00015676	York	-1.08	53.9692
cnl00016022	Caen	-0.2092	49.1092
cnl00016395	Bánffyhunyad	23.0167	46.8667
cnl00016442	Cservenka	19.4492	45.6492
cnl00017240	Bernouville	1.6942	49.2914
cnl00018358	Bersée	3.1456	50.4825
cnl00020862	Bernweiler	7.1914	47.6917
cnl00022451	Valence d'Agen	0.8831	44.1167
cnl00023581	Zelazowa Wola	20.3167	52.25
cnl00025212	Île deJava	111.0	-8.0
cnl00027211	Valence-sur-Baïse	0.3814	43.8817
cnl00028370	Oberwesel	7.7214	50.1106
cnl00029337	Westerbork	6.6108	52.85
cnl00029389	Wernigerorde	10.7767	51.8356
cnl00029677	Westerbeck bei Osterholz-Scharmbeck	8.8	53.2331
cnl00029681	Regina	-104.6167	50.45
cnl00029799	Wiemsdorf bei Bremerhaven	8.4806	53.4719
cnl00029807	Rüningen	10.5028	52.2217
cnl00029852	Westmount	-73.5994	45.4831
cnl00029922	Saskatoon	-106.6667	52.1331
cnl00029995	Ypsilanti	-83.6181	42.25
cnl00030084	West de Pere	-88.0603	44.4489
cnl00030156	Würdenhain	13.4581	51.4744
cnl00030191	Wolfshayn	15.75	51.2667
cnl00030262	Wraysbury	-0.5517	51.4578
cnl00030523	Salzgitter-Bad	10.4056	52.1533
cnl00030823	Roringen	9.9356	51.5339
cnl00030903	Westermarsch	7.1519	53.5742
cnl00030917	Wetter	7.3906	51.3833
cnl00030967	Wyk	8.5592	54.6917
cnl00031128	Woporan	14.4831	49.3994
cnl00031339	Üchtelhausen	10.2697	50.0917
cnl00025091	Bessan	3.4242	43.3617
cnl00025281	San Biagio Platani	13.5331	37.5167
cnl00029262	Santa Barbara	-119.7031	34.4167
cnl00029746	La Luisa	59.9667	-34.1331
cnl00029826	Salzhemmendorf über Elze	9.5853	52.0681
cnl00029977	Saga	130.3	33.2667
cnl00030203	Rhoden(Waldeck	9.0097	51.4753
cnl00030436	Schweigen bei Weißenburg	7.9517	49.0506
cnl00030476	Salzgitter-Thiede	10.4839	52.1869
cnl00030752	Bodenbach-Tetschen	14.2167	50.7667
cnl00030790	Rebesgrün	12.3692	50.5258
cnl00030876	Salder-Salzgitter	10.4056	52.1533
cnl00030956	Schloß Hohenwehrda	9.6767	50.7475
cnl00031168	Riedbach	10.4331	50.1
cnl00031483	Schleinz	16.2331	47.7167
cnl00031935	Redlands	-117.1831	34.0497
cnl00032187	Rengensdorf	8.4742	47.4381
cnl00032239	Les Eyzies-de-Tayac	1.0167	44.9331
cnl00032474	Schickenhof	11.9094	49.6225
cnl00032487	Rommersberg bei Engelskirchen	7.4131	50.9956
cnl00033517	Mimbaste	-0.9667	43.6492
cnl00000132	Brie	2.9331	49.8831
cnl00000222	Bruckberg	10.6992	49.35
cnl00000989	Saint-Pourçain-sur-Sioule	3.2831	46.2992
cnl00002935	Dampierre	5.75	47.1492
cnl00002949	Donnemarie	3.1331	48.4831
cnl00002955	Duillier	6.2331	46.4167
cnl00003012	Gournay-en-Bray	1.7242	49.4814
cnl00003191	Olmedo	-4.7081	41.3014
cnl00003276	Sarepta	44.5167	48.5167
cnl00003398	Véretz	0.8	47.3667
cnl00003667	Fawsley	-1.1742	52.2128
cnl00006207	Marktbreit	10.15	49.6667
cnl00007282	Bellac	1.05	46.1194
cnl00007859	Burgdorf	7.62	47.0492
cnl00008341	Cologny	6.2	46.2192
cnl00009063	Evesham	-1.9297	52.0794
cnl00009066	Evreux	1.1492	49.02
cnl00011430	Macon	4.83	46.2994
cnl00011455	Mahón	4.2692	39.89
cnl00012005	Munster	6.9	48.92
cnl00012182	Środa Śląska	16.6	51.17
cnl00012197	Neustadt in Holstein	10.82	54.1
cnl00012886	Pons	-0.55	45.5792
cnl00013222	Rheinau	8.6092	47.6492
cnl00014241	Saint-Léger	5.65	49.6192
cnl00015126	Vitré	-1.1994	48.13
cnl00016466	Ditró	25.4831	46.7992
cnl00016726	Pécs	18.2167	46.0667
cnl00016885	Vágújhely	17.8331	48.7556
cnl00017461	Bidarray	-1.3439	43.2667
cnl00017801	Estaires	2.7167	50.6331
cnl00017829	Cardinale	16.3831	38.6492
cnl00017971	Chêne-Bougeries	6.1831	46.1831
cnl00018168	Biol	5.3856	45.4917
cnl00018451	Bernis	4.2831	43.7667
cnl00019707	Maureilhan	3.1206	43.3581
cnl00019733	Barby	4.3131	49.5228
cnl00019863	Estillac	0.5644	44.155
cnl00020195	Aigueperse	3.2	46.0167
cnl00020413	Estagel	2.7	42.7667
cnl00020981	Bitry	3.0806	47.4906
cnl00021270	Poix-de-Picardie	1.9842	49.7756
cnl00021430	Mayland	0.7667	51.6803
cnl00021900	Bourg	-0.5556	45.0406
cnl00022109	La Garde-Adhémar	4.7542	44.3939
cnl00022308	Plasencia	-6.0844	40.0392
cnl00022374	Bellegarde	2.4431	47.99
cnl00022420	Bizanos	-0.3503	43.2881
cnl00022938	Poggio Mirteto	12.6839	42.2667
cnl00023407	Agnone	14.3781	41.8103
cnl00024097	La Crèche	-0.2989	46.3617
cnl00025006	Ugljara	18.6994	45.0331
cnl00025157	Limassol	33.0442	34.6742
cnl00025166	Pierry	3.9331	49.0167
cnl00025213	Bhamdoun	35.6553	33.8092
cnl00025989	Sokobanja	21.8708	43.6431
cnl00027097	Le Mont-Saint-Michel	-1.5106	48.6356
cnl00027170	Ferrières-en-Gâtinais	2.7831	48.1
cnl00027330	Lucelle	7.2467	47.4217
cnl00027445	Diessenhofen	8.75	47.6831
cnl00027511	Melrose	-2.7167	55.6
cnl00027538	Fontaine-lès-Dijon	5.0167	47.35
cnl00027579	La Lucerne-d'Outremer	-1.4267	48.7842
cnl00027831	Providence, R. I.	-71.4167	41.8331
cnl00027978	San Benedetto Po	10.9336	45.0461
cnl00028487	Loccum	9.1467	52.4528
cnl00029422	Sprötze	9.8667	53.3331
cnl00029523	Sosa im Erzgebirge	12.5975	50.5
cnl00029606	Berlin-Charlottenburg	13.3	52.5167
cnl00029632	Tuttwyl	8.9392	47.4839
cnl00029647	Schönpriesen bei Aussig	14.0819	50.6664
cnl00029689	Warchau bei Gr. Wusterwitz	12.3442	52.3594
cnl00031529	Wehlheiden bei Kassel	9.4656	51.3117
cnl00031731	Ühlingen	8.3178	47.7192
cnl00031928	Wurmlingen b. Tübingen	8.9653	48.5019
cnl00031982	Yellow Springs	-83.9	39.7997
cnl00032274	Wischau	17.0	49.2831
cnl00032275	Zempelburg	17.5167	53.45
cnl00032551	Wohlenschwil	8.2589	47.4114
cnl00032571	Zoppot b. Danzig	18.55	54.4331
cnl00033916	Bénévent-et-Charbillac	6.0864	44.6972
cnl00002870	Bourg-Saint-Andéol	4.6442	44.3731
cnl00009917	Hasselt	5.33	50.9294
cnl00030353	Unterbach bei Erkrath	6.9	51.2
cnl00030542	Tisza-Eszlau	21.3689	47.9556
cnl00030603	Wehlau in Ostpreußen	21.2167	54.6167
cnl00030656	Speele	9.5639	51.3767
cnl00030881	Soltborg	7.3806	53.2356
cnl00031096	Traben-Trabach	7.1167	49.9508
cnl00031904	Urmatt	7.325	48.5267
cnl00032044	Stühren	8.0117	52.8831
cnl00032838	Tourette-sur-Loup	7.0667	43.7167
cnl00033684	Sant Joan de les Abadesses	2.2831	42.2331
cnl00033823	Maresquel-Ecquemicourt	1.9331	50.4167
cnl00006198	Lwówek Śląski	15.5831	51.1167
cnl00008205	Châtillon-sur-Seine	4.5494	47.85
cnl00008208	Chaumont	5.1294	48.1194
cnl00009253	Freystadt, Niederschlesien	15.5992	51.75
cnl00011921	Morges	6.5	46.52
cnl00016627	Marosludas	24.0831	46.4667
cnl00018724	Bessières (Haute-Garonne)	1.6067	43.8014
cnl00022564	Rakovica	15.6492	44.9919
cnl00029426	Reichertsheim	12.2831	48.2
cnl00030833	Rasemühle bei Göttingen	9.8717	51.4992
cnl00031125	Salbke b. Magdeburg	11.6681	52.0764
cnl00032182	Farnborough	-1.3781	51.5339
cnl00032679	Thaleischweiler	7.5831	49.2667
cnl00033552	Clevedon	-2.85	51.4331
cnl00001234	Raitenbuch	11.1331	49.0167
cnl00009326	Gaillon	1.33	49.17
cnl00018282	Charmoille	6.6667	47.25
cnl00026446	Treia	13.3128	43.3106
cnl00029566	Zlatar	16.1167	46.1497
cnl00030176	Wierchomia	20.7803	49.4181
cnl00030307	Weyden	20.0981	54.8719
cnl00030907	Wickershof	9.1758	51.0153
cnl00032520	Zingst	12.6831	54.4356
cnl00033676	Vilanant	2.8831	42.25
cnl00033926	Benévént-l’Abbaye	1.6292	46.1181
cnl00006642	Adorf	12.2694	50.32
cnl00010063	Hesdin	2.0294	50.3694
cnl00010699	Oels	17.3792	51.2
cnl00011368	Luçon	-1.1694	46.45
cnl00016380	Lendava	16.4494	46.5494
cnl00018868	Bursa	29.0667	40.1831
cnl00021124	Rouy le Petit	2.95	49.7667
cnl00021748	Varazd	16.3381	46.3081
cnl00027287	Trzebnica	17.0667	51.2992
cnl00027587	Sesto al Reghena	12.8167	45.85
cnl00029427	Sendai	140.8667	38.2667
cnl00029753	Vladikavkaz	44.6831	43.0167
cnl00029842	Sonoma	-122.45	38.2831
cnl00031525	Sandershausen	9.5506	51.3219
cnl00031600	Schwärzdorf	11.2017	50.2703
cnl00031640	Schloß Kuchelna	18.1181	49.9881
cnl00031687	Schlaining	16.2667	47.3167
cnl00031774	Schwabach bei Nürnberg	11.0206	49.3292
cnl00031793	Sauk Center	-94.95	45.7331
cnl00031804	Rodenbach	7.6517	49.4733
cnl00031820	Schloß Senftenau b.Lindau	9.6989	47.5614
cnl00031887	Regbah	35.1	32.9764
cnl00031955	Sapporo	141.3542	43.0617
cnl00031971	Roydorf	10.1914	53.3419
cnl00032196	Schloss Steinhaus Bei Wels	14.0203	48.1156
cnl00003073	Isola di San Lazaro degli Armeni	12.3606	45.4117
cnl00003103	Maillé	-0.7831	46.35
cnl00003237	Riez	6.0994	43.8167
cnl00004701	Ilok	19.3753	45.2217
cnl00006872	Angers	-0.55	47.46
cnl00007441	Bietigheim-Bissingen	9.13	48.9694
cnl00007664	Braniewo	19.82	54.38
cnl00013216	Riva del Garda	10.83	45.88
cnl00014244	Treviso, Itàlia	12.24	45.67
cnl00014719	Tournon	4.83	45.07
cnl00016017	Bressanone	11.66	46.71
cnl00018209	Soulac-sur-Mer	-1.1167	45.5167
cnl00020007	Saint-Gratien	2.2831	48.9667
cnl00021141	Castiglione del Genovesi	14.8492	40.7331
cnl00021287	Sommelan	3.2939	49.1389
cnl00023352	Sempora	118.6167	4.4831
cnl00024235	Zhidachov	24.135	49.3853
cnl00027310	Montbenoît	6.4617	46.9928
cnl00028024	Broût-Vernet	3.2739	46.1889
cnl00029343	Walberberg bei Köln	6.9119	50.7978
cnl00029357	Yamagata	140.3394	38.2556
cnl00030012	Winzenhausen	9.8567	51.3414
cnl00030177	Williamsport	-77.0181	41.25
cnl00030413	Stöckenburg	9.8817	49.0892
cnl00031348	Wiefelsfelde	8.1167	53.25
cnl00031815	Wendisch-Hermsdorf	14.8	51.5497
cnl00031910	Stapelton	-2.5497	51.4831
cnl00032035	Willmine	13.7719	53.1164
cnl00032178	Wiesloch b. Heidelberg	8.6981	49.2997
cnl00032211	Sta. Monica	-118.4903	34.0192
cnl00032831	Čelarevo	19.5331	45.2667
cnl00033617	Sant Fruitós de Bages	1.8831	41.75
cnl00033681	Sant Miquel de Fluvià	3.0	42.1831
cnl00029973	Tuschl am See b. Salzburg	13.3	47.7994
cnl00030188	Sennestadt bei Bielefeld	8.5831	51.95
cnl00030532	Trysa	9.1881	50.9117
cnl00031082	Spanbeck über Northeim	9.9217	51.5892
cnl00031124	Tusset	13.8167	48.8667
cnl00031225	Val-Mont	4.5831	47.0331
cnl00031279	Ziegelhausen üb. Heidelberg	8.7567	49.4181
cnl00031448	Untervaz	9.535	46.9275
cnl00031450	Unterlüß	10.2914	52.8503
cnl00031508	Thale am Harz	11.05	51.75
cnl00031534	Tschiertschen	9.6064	46.8175
cnl00031965	Vahrenholz	8.9864	52.1706
cnl00032286	Neuchâteau	6.9694	47.0
cnl00032321	Simon's Town	18.4331	-34.2
cnl00032568	Seewalchen	18.5831	47.95
cnl00032574	Waldhambach	7.2167	48.9331
cnl00032658	Völmarshausen	9.5628	51.2606
cnl00032755	Unterriffingen	10.3517	48.8567
cnl00033352	Dampierre-en-Yvelines	1.9875	48.7067
cnl00033513	Camblanes-et-Meynac	-0.5	44.7667
cnl00033602	Valle-di-Campoloro	9.5	42.3331
cnl00033757	Saint-Paul-Lizonne	0.2817	45.3206
cnl00033762	Murat	2.8681	45.1092
cnl00033795	Aix-en-Issart	1.8667	50.4831
cnl00033816	Boulot	5.9667	47.35
cnl00033822	Cruzy	2.9331	43.35
cnl00001892	Châtel-Saint-Germain	6.0803	49.1242
cnl00001949	Brecon	-3.3831	51.95
cnl00004560	Champ-le-Duc	6.7203	48.1942
cnl00006522	Moyenmoutier	6.9167	48.3831
cnl00009277	Friedland	9.9292	51.42
cnl00009856	Homberg	6.7092	51.4506
cnl00011008	Launceston	-4.36	50.63
cnl00011844	Montdidier	2.5694	49.6494
cnl00012751	Pézenas	3.4167	43.4667
cnl00013494	Sabbioneta	10.4831	45.0
cnl00013622	Zamosc	23.25	50.7192
cnl00017129	Tardets-Sorholus	-0.85	43.1167
cnl00018421	Le Pont-de-Beauvoisin	5.6667	45.5331
cnl00020056	Ostie	12.2917	41.7556
cnl00021675	Aiello Calabro	16.1675	39.1181
cnl00023381	Villa d'Appignano	13.3497	43.3667
cnl00023812	Crouttes-sur-Marne	3.2331	48.9831
cnl00024335	Gravina in Puglia	16.4231	40.8206
cnl00024587	Guadalcanal	-5.8167	38.0831
cnl00024638	Abscon	3.3028	50.3342
cnl00024909	Tiegem	3.4831	50.8167
cnl00027660	Cheminon	4.9	48.7331
cnl00028115	Castellón de Ampurias	3.0831	42.25
cnl00028118	Peralada	3.0	42.2992
cnl00029933	Waldenburg	16.2831	50.7831
cnl00030094	Stöwen	16.4667	53.0331
cnl00030299	Steffenshagen	11.8228	54.1042
cnl00030427	Volkstedt bei Eisleben	11.2247	51.5594
cnl00016943	Montella	15.0167	40.85
cnl00027775	Les Alleuds	-0.0003	46.1667
cnl00033927	Barnes	-0.2347	51.4739
cnl00001734	Ebnat	9.1167	47.2667
cnl00009737	Guéret	1.87	46.17
cnl00030477	Unterurbach	9.5789	48.8131
cnl00030952	Strathroy	-81.6167	42.9575
cnl00031010	Mogliano	13.4806	43.1856
cnl00031048	St-Germain-En-Laye	2.0939	48.8989
cnl00031087	St. Augustin	7.1867	50.7667
cnl00031101	Seldin	18.5	47.9167
cnl00031265	Vestre Aker	10.6642	59.9628
cnl00031520	Treptow a. d. Rega	15.2667	54.0667
cnl00031924	Zuoz	9.9603	46.6
cnl00031945	Stecklenberg	11.0831	51.7331
cnl00032465	Tschammendorf	17.0167	50.6831
cnl00032614	Ukta	21.05	53.6831
cnl00032718	Station Ischangi	103.9942	1.3503
cnl00032858	Großenhain	13.55	51.2831
cnl00033763	Méry	5.9381	45.6417
cnl00019890	Jonquières	2.7767	49.39
cnl00020166	Altrive Lake	-3.1706	55.4183
cnl00029836	Haverford	-75.3067	40.0092
cnl00030090	Manching	11.4967	48.7181
cnl00030133	Groß Zimmern	8.8342	49.8667
cnl00030199	Greimharting	12.3181	47.8692
cnl00030317	Hüttenkirchen	12.3667	47.8167
cnl00030480	Korbach in Waldeck	8.8731	51.2717
cnl00020726	Greta Hall	-3.1389	54.6039
cnl00026856	Frankfur	8.6831	50.1167
cnl00029976	Iowa City	-91.5328	41.6492
cnl00031311	Kirchseeon	11.8856	48.0731
cnl00030185	Kaierde	9.7767	51.9256
cnl00030337	Hasloh	9.9	53.7
cnl00033932	Chameyrat	1.6989	45.2344
cnl00030832	Marklhofen	12.5667	48.5494
cnl00031334	Haithabu	9.5667	54.4831
cnl00032511	Long Island	-73.2828	40.7994
cnl00029898	Malakwal	73.2067	32.5531
cnl00003686	Achill Island	-9.9942	53.9642
cnl00007007	Ath	3.79	50.63
cnl00007336	Bergen op Zoom	4.2992	51.5
cnl00007473	Bischofszell	9.24	47.52
cnl00007903	Cadillac-en-Fronsadais	-0.37	44.96
cnl00009620	Gray	5.58	47.45
cnl00010475	Kalkar, Kleve	6.2994	51.7294
cnl00010709	Komarno	18.1292	47.77
cnl00011137	Leszno	16.5792	51.85
cnl00011388	Lund	13.1794	55.7
cnl00017446	Biard	0.3067	46.5781
cnl00018022	Ratzenried	9.9003	47.7208
cnl00019731	Bièvres	2.2142	48.7542
cnl00021467	Santa Àgueda	4.0081	40.0275
cnl00025900	San Pietro in Casale	11.4	44.7
cnl00029192	Schinkel bei Kiel	9.9497	54.35
cnl00029369	Ranchi	85.3328	23.3667
cnl00029421	Rüdersdorf bei Gera	11.9594	50.8992
cnl00029648	Rellingen bei Pinneberg	9.8167	53.6494
cnl00029745	Sachsenberg üb. Frankenberg	8.7883	51.1267
cnl00029974	Raipur	81.6328	21.2331
cnl00029987	Rodolstadt	11.3275	50.7167
cnl00030248	Sao Leopoldo	-51.1497	-29.7672
cnl00030348	Schwaig	11.1989	49.4717
cnl00030401	Salzgitter-Lebenstedt	10.3242	52.1608
cnl00030449	Ruppertsberg	8.1956	49.4003
cnl00030454	Schonmünzach	8.3706	48.5056
cnl00030824	Schramberg	8.3831	48.2331
cnl00030850	Rickling	10.1639	54.0106
cnl00031036	Schangau	10.9	47.8167
cnl00031227	Schmargendorf	13.2214	52.4769
cnl00031442	Schwindratzreim	7.5997	48.75
cnl00031636	Schlederloh	11.4331	47.95
cnl00031888	Schwern	11.4167	53.6331
cnl00032073	Schlackenwerth bei Karlsbad	12.9497	50.2997
cnl00032212	Rittsteig b.Passau	13.4567	48.5731
cnl00032867	Salzhausen über Lüneburg	10.1697	53.2242
cnl00030002	Marl	7.0856	51.6539
cnl00032014	Broadlands	-1.4967	50.9803
cnl00032361	Lysaker	10.6331	59.9167
cnl00032892	Champaign	-88.2667	40.1167
cnl00002656	Saint-Dié	6.95	48.2831
cnl00002826	Nyon	6.2383	46.3817
cnl00002927	Croydon	-0.1	51.3667
cnl00003144	Montivilliers	0.1889	49.5467
cnl00003800	Calliano	11.0831	45.9331
cnl00004442	Trois-Rivières	-72.5492	46.35
cnl00004843	Priština	21.1617	42.6631
cnl00006183	LaRochelle	-1.1492	46.17
cnl00009515	Goldbach	9.1828	50.0
cnl00010661	Rot an der Rot	10.0292	48.02
cnl00012989	Prostějov	17.12	49.4694
cnl00013220	Ryn	21.55	53.95
cnl00013600	Château-Salins	6.5	48.82
cnl00019197	Écully	4.8492	45.75
cnl00019996	West Hills	-73.4344	40.8242
cnl00020460	La Tour-de-Peilz	6.8667	46.45
cnl00022526	Berzieux	4.7981	49.1653
cnl00022985	Biesles	5.2967	48.0864
cnl00023535	Rives	5.5031	45.3517
cnl00025374	Douvres-la-Délivrande	-0.4206	49.3331
cnl00026940	Asciano	11.5767	43.2356
cnl00027057	Marcilly-sur-Eure	1.35	48.8331
cnl00027067	Gémenos	5.6267	43.2956
cnl00028091	Ivry-la-Bataille	1.4667	48.8831
cnl00029374	Zhengzhou	113.6417	34.7603
cnl00029392	Wanne-Eickel	7.3069	51.5417
